Info 792  [13:47:26.765] DirectoryWatcher:: Triggered with /users/keke/part1a/node_modules/.cache/babel-loader/2e02a6d1b77a68f0360baf3e703a47cc.json :: WatchInfo: /users/keke/part1a/node_modules 1 undefined Project:  WatchType: node_modules for closed script infos in them
Info 793  [13:47:26.765] Elapsed:: 0ms DirectoryWatcher:: Triggered with /users/keke/part1a/node_modules/.cache/babel-loader/2e02a6d1b77a68f0360baf3e703a47cc.json :: WatchInfo: /users/keke/part1a/node_modules 1 undefined Project:  WatchType: node_modules for closed script infos in them
Info 794  [13:48:59.456] DirectoryWatcher:: Triggered with /Users/keke/part1a/src/Components/index.js :: WatchInfo: /Users/keke/part1a/src/Components 1 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
Info 795  [13:48:59.460] Elapsed:: 4ms DirectoryWatcher:: Triggered with /Users/keke/part1a/src/Components/index.js :: WatchInfo: /Users/keke/part1a/src/Components 1 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
Info 796  [13:49:6.254] DirectoryWatcher:: Triggered with /Users/keke/part1a/src/Components/index.js :: WatchInfo: /Users/keke/part1a/src/Components 1 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
Info 797  [13:49:6.263] Elapsed:: 8ms DirectoryWatcher:: Triggered with /Users/keke/part1a/src/Components/index.js :: WatchInfo: /Users/keke/part1a/src/Components 1 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
Info 798  [13:49:6.263] DirectoryWatcher:: Triggered with /Users/keke/part1a/src/Components/Part1c.js :: WatchInfo: /Users/keke/part1a/src/Components 1 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
Info 799  [13:49:6.272] Elapsed:: 9ms DirectoryWatcher:: Triggered with /Users/keke/part1a/src/Components/Part1c.js :: WatchInfo: /Users/keke/part1a/src/Components 1 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
Info 800  [13:49:16.143] Search path: /Users/keke/part1a/src/Components
Info 801  [13:49:16.144] For info: /Users/keke/part1a/src/Components/Part1c.js :: No config files found.
Info 802  [13:49:16.150] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 803  [13:49:16.573] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 5 structureChanged: true Elapsed: 423ms
Info 804  [13:49:16.573] Project '/dev/null/inferredProject2*' (Inferred)
Info 805  [13:49:16.573] 	Files (129)

Info 806  [13:49:16.573] -----------------------------------------------
Info 807  [13:49:16.743] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 808  [13:49:16.744] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 6 structureChanged: false Elapsed: 1ms
Info 809  [13:49:19.193] Before ensureProjectForOpenFiles:
Info 810  [13:49:19.194] After ensureProjectForOpenFiles:
Info 811  [13:49:19.194] got projects updated in background, updating diagnostics for /Users/keke/part1a/src/index.js,/Users/keke/part1a/src/Components/Part1a.js,/Users/keke/part1a/src/Components/Part1c.js
Info 812  [13:49:48.476] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 813  [13:49:48.490] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 7 structureChanged: false Elapsed: 14ms
Info 814  [13:49:48.490] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 815  [13:49:48.502] DirectoryWatcher:: Triggered with /Users/keke/part1a/src/Components/.#Part1c.js :: WatchInfo: /Users/keke/part1a/src/Components 1 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
Info 816  [13:49:48.503] Elapsed:: 0ms DirectoryWatcher:: Triggered with /Users/keke/part1a/src/Components/.#Part1c.js :: WatchInfo: /Users/keke/part1a/src/Components 1 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
Info 817  [13:49:50.609] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 818  [13:49:50.618] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 8 structureChanged: false Elapsed: 9ms
Info 819  [13:49:50.619] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 820  [13:49:50.619] getCompletionData: Get current token: 0
Info 821  [13:49:50.619] getCompletionData: Is inside comment: 0
Info 822  [13:49:50.619] getCompletionData: Get previous token 1: 0
Info 823  [13:49:50.619] getCompletionData: Get previous token 2: 0
Info 824  [13:49:50.619] getCompletionsAtPosition: isCompletionListBlocker: 0
Info 825  [13:49:50.638] getSymbolsFromOtherSourceFileExports: Recomputing list
Info 826  [13:49:50.663] forEachExternalModuleToImportFrom: filtered out 80 modules by package.json contents
Info 827  [13:49:50.663] getSymbolsFromOtherSourceFileExports: 25
Info 828  [13:49:50.669] getCompletionData: Semantic work: 50
Info 829  [13:49:50.675] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 5
Info 830  [13:49:50.741] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 831  [13:49:50.750] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 9 structureChanged: false Elapsed: 9ms
Info 832  [13:49:50.750] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 833  [13:49:50.750] getCompletionData: Get current token: 0
Info 834  [13:49:50.751] getCompletionData: Is inside comment: 0
Info 835  [13:49:50.751] getCompletionData: Get previous token 1: 0
Info 836  [13:49:50.751] getCompletionData: Get previous token 2: 0
Info 837  [13:49:50.751] getCompletionsAtPosition: isCompletionListBlocker: 0
Info 838  [13:49:50.758] getSymbolsFromOtherSourceFileExports: Using cached list
Info 839  [13:49:50.761] getCompletionData: Semantic work: 10
Info 840  [13:49:50.766] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 4
Info 841  [13:49:51.934] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 842  [13:49:51.942] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 10 structureChanged: false Elapsed: 8ms
Info 843  [13:49:51.942] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 844  [13:49:52.174] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 845  [13:49:52.185] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 11 structureChanged: false Elapsed: 11ms
Info 846  [13:49:52.185] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 847  [13:49:52.542] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 848  [13:49:52.574] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 12 structureChanged: false Elapsed: 32ms
Info 849  [13:49:52.574] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 850  [13:49:52.575] getCompletionData: Get current token: 0
Info 851  [13:49:52.575] getCompletionData: Is inside comment: 0
Info 852  [13:49:52.575] getCompletionData: Get previous token 1: 0
Info 853  [13:49:52.575] getCompletionData: Get previous token 2: 0
Info 854  [13:49:52.575] getCompletionsAtPosition: isCompletionListBlocker: 0
Info 855  [13:49:52.578] getSymbolsFromOtherSourceFileExports: Using cached list
Info 856  [13:49:52.580] getCompletionData: Semantic work: 5
Info 857  [13:49:52.584] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 3
Info 858  [13:49:52.605] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 859  [13:49:52.628] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 13 structureChanged: false Elapsed: 23ms
Info 860  [13:49:52.629] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 861  [13:49:52.629] getCompletionData: Get current token: 0
Info 862  [13:49:52.629] getCompletionData: Is inside comment: 0
Info 863  [13:49:52.630] getCompletionData: Get previous token 1: 0
Info 864  [13:49:52.630] getCompletionData: Get previous token 2: 0
Info 865  [13:49:52.630] getCompletionsAtPosition: isCompletionListBlocker: 0
Info 866  [13:49:52.643] getSymbolsFromOtherSourceFileExports: Using cached list
Info 867  [13:49:52.645] getCompletionData: Semantic work: 15
Info 868  [13:49:52.648] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 3
Info 869  [13:49:53.158] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 870  [13:49:53.165] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 14 structureChanged: false Elapsed: 7ms
Info 871  [13:49:53.165] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 872  [13:49:53.623] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 873  [13:49:53.632] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 15 structureChanged: false Elapsed: 9ms
Info 874  [13:49:53.632] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 875  [13:49:53.965] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 876  [13:49:53.972] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 16 structureChanged: false Elapsed: 7ms
Info 877  [13:49:53.972] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 878  [13:49:55.396] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 879  [13:49:55.406] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 17 structureChanged: false Elapsed: 10ms
Info 880  [13:49:55.406] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 881  [13:49:55.406] getCompletionData: Get current token: 0
Info 882  [13:49:55.406] getCompletionData: Is inside comment: 0
Info 883  [13:49:55.406] getCompletionData: Get previous token 1: 0
Info 884  [13:49:55.406] getCompletionData: Get previous token 2: 0
Info 885  [13:49:55.406] getCompletionsAtPosition: isCompletionListBlocker: 0
Info 886  [13:49:55.409] getSymbolsFromOtherSourceFileExports: Using cached list
Info 887  [13:49:55.415] getCompletionData: Semantic work: 8
Info 888  [13:49:55.438] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 23
Info 889  [13:49:55.956] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 890  [13:49:55.963] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 18 structureChanged: false Elapsed: 7ms
Info 891  [13:49:55.963] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 892  [13:49:56.248] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 893  [13:49:56.255] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 19 structureChanged: false Elapsed: 7ms
Info 894  [13:49:56.255] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 895  [13:49:56.484] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 896  [13:49:56.492] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 20 structureChanged: false Elapsed: 8ms
Info 897  [13:49:56.492] Different program with same set of files:: oldProgram.structureIsReused:: 2
Err 898   [13:49:56.627] Exception on executing command {"command":"getCodeFixes","seq":796,"type":"request","arguments":{"file":"/Users/keke/part1a/src/Components/Part1c.js","startLine":27,"startOffset":21,"endLine":27,"endOffset":21,"errorCodes":[1109,7027]}}:

    Cannot read property 'getStart' of undefined

    TypeError: Cannot read property 'getStart' of undefined
        at doChange (/opt/local/lib/node_modules/typescript/lib/tsserver.js:131786:27)
        at /opt/local/lib/node_modules/typescript/lib/tsserver.js:131777:96
        at Function.ChangeTracker.with (/opt/local/lib/node_modules/typescript/lib/tsserver.js:126194:17)
        at Object.getCodeActions (/opt/local/lib/node_modules/typescript/lib/tsserver.js:131777:64)
        at /opt/local/lib/node_modules/typescript/lib/tsserver.js:127365:77
        at Object.flatMap (/opt/local/lib/node_modules/typescript/lib/tsserver.js:465:25)
        at Object.getFixes (/opt/local/lib/node_modules/typescript/lib/tsserver.js:127365:23)
        at /opt/local/lib/node_modules/typescript/lib/tsserver.js:139177:35
        at Object.flatMap (/opt/local/lib/node_modules/typescript/lib/tsserver.js:465:25)
        at Object.getCodeFixesAtPosition (/opt/local/lib/node_modules/typescript/lib/tsserver.js:139175:23)
        at IOSession.Session.getCodeFixes (/opt/local/lib/node_modules/typescript/lib/tsserver.js:149276:64)
        at Session.handlers.ts.createMapFromTemplate._a.<computed> (/opt/local/lib/node_modules/typescript/lib/tsserver.js:148013:61)
        at /opt/local/lib/node_modules/typescript/lib/tsserver.js:149526:88
        at IOSession.Session.executeWithRequestId (/opt/local/lib/node_modules/typescript/lib/tsserver.js:149517:28)
        at IOSession.Session.executeCommand (/opt/local/lib/node_modules/typescript/lib/tsserver.js:149526:33)
        at IOSession.Session.onMessage (/opt/local/lib/node_modules/typescript/lib/tsserver.js:149550:35)
        at Interface.<anonymous> (/opt/local/lib/node_modules/typescript/lib/tsserver.js:150866:27)
        at Interface.emit (events.js:314:20)
        at Interface._onLine (readline.js:337:10)
        at Interface._normalWrite (readline.js:482:12)
        at Socket.ondata (readline.js:194:10)
        at Socket.emit (events.js:314:20)
        at addChunk (_stream_readable.js:304:12)
        at readableAddChunk (_stream_readable.js:280:9)
        at Socket.Readable.push (_stream_readable.js:219:10)
        at Pipe.onStreamRead (internal/stream_base_commons.js:188:23)
Err 899   [13:49:56.845] Exception on executing command {"command":"getCodeFixes","seq":801,"type":"request","arguments":{"file":"/Users/keke/part1a/src/Components/Part1c.js","startLine":27,"startOffset":21,"endLine":27,"endOffset":21,"errorCodes":[1109,7027]}}:

    Cannot read property 'getStart' of undefined

    TypeError: Cannot read property 'getStart' of undefined
        at doChange (/opt/local/lib/node_modules/typescript/lib/tsserver.js:131786:27)
        at /opt/local/lib/node_modules/typescript/lib/tsserver.js:131777:96
        at Function.ChangeTracker.with (/opt/local/lib/node_modules/typescript/lib/tsserver.js:126194:17)
        at Object.getCodeActions (/opt/local/lib/node_modules/typescript/lib/tsserver.js:131777:64)
        at /opt/local/lib/node_modules/typescript/lib/tsserver.js:127365:77
        at Object.flatMap (/opt/local/lib/node_modules/typescript/lib/tsserver.js:465:25)
        at Object.getFixes (/opt/local/lib/node_modules/typescript/lib/tsserver.js:127365:23)
        at /opt/local/lib/node_modules/typescript/lib/tsserver.js:139177:35
        at Object.flatMap (/opt/local/lib/node_modules/typescript/lib/tsserver.js:465:25)
        at Object.getCodeFixesAtPosition (/opt/local/lib/node_modules/typescript/lib/tsserver.js:139175:23)
        at IOSession.Session.getCodeFixes (/opt/local/lib/node_modules/typescript/lib/tsserver.js:149276:64)
        at Session.handlers.ts.createMapFromTemplate._a.<computed> (/opt/local/lib/node_modules/typescript/lib/tsserver.js:148013:61)
        at /opt/local/lib/node_modules/typescript/lib/tsserver.js:149526:88
        at IOSession.Session.executeWithRequestId (/opt/local/lib/node_modules/typescript/lib/tsserver.js:149517:28)
        at IOSession.Session.executeCommand (/opt/local/lib/node_modules/typescript/lib/tsserver.js:149526:33)
        at IOSession.Session.onMessage (/opt/local/lib/node_modules/typescript/lib/tsserver.js:149550:35)
        at Interface.<anonymous> (/opt/local/lib/node_modules/typescript/lib/tsserver.js:150866:27)
        at Interface.emit (events.js:314:20)
        at Interface._onLine (readline.js:337:10)
        at Interface._normalWrite (readline.js:482:12)
        at Socket.ondata (readline.js:194:10)
        at Socket.emit (events.js:314:20)
        at addChunk (_stream_readable.js:304:12)
        at readableAddChunk (_stream_readable.js:280:9)
        at Socket.Readable.push (_stream_readable.js:219:10)
        at Pipe.onStreamRead (internal/stream_base_commons.js:188:23)
Info 900  [13:49:57.248] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 901  [13:49:57.255] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 21 structureChanged: false Elapsed: 7ms
Info 902  [13:49:57.255] Different program with same set of files:: oldProgram.structureIsReused:: 2
Err 903   [13:49:57.579] Exception on executing command {"command":"getCodeFixes","seq":811,"type":"request","arguments":{"file":"/Users/keke/part1a/src/Components/Part1c.js","startLine":27,"startOffset":22,"endLine":27,"endOffset":22,"errorCodes":[1109,7027]}}:

    Cannot read property 'getStart' of undefined

    TypeError: Cannot read property 'getStart' of undefined
        at doChange (/opt/local/lib/node_modules/typescript/lib/tsserver.js:131786:27)
        at /opt/local/lib/node_modules/typescript/lib/tsserver.js:131777:96
        at Function.ChangeTracker.with (/opt/local/lib/node_modules/typescript/lib/tsserver.js:126194:17)
        at Object.getCodeActions (/opt/local/lib/node_modules/typescript/lib/tsserver.js:131777:64)
        at /opt/local/lib/node_modules/typescript/lib/tsserver.js:127365:77
        at Object.flatMap (/opt/local/lib/node_modules/typescript/lib/tsserver.js:465:25)
        at Object.getFixes (/opt/local/lib/node_modules/typescript/lib/tsserver.js:127365:23)
        at /opt/local/lib/node_modules/typescript/lib/tsserver.js:139177:35
        at Object.flatMap (/opt/local/lib/node_modules/typescript/lib/tsserver.js:465:25)
        at Object.getCodeFixesAtPosition (/opt/local/lib/node_modules/typescript/lib/tsserver.js:139175:23)
        at IOSession.Session.getCodeFixes (/opt/local/lib/node_modules/typescript/lib/tsserver.js:149276:64)
        at Session.handlers.ts.createMapFromTemplate._a.<computed> (/opt/local/lib/node_modules/typescript/lib/tsserver.js:148013:61)
        at /opt/local/lib/node_modules/typescript/lib/tsserver.js:149526:88
        at IOSession.Session.executeWithRequestId (/opt/local/lib/node_modules/typescript/lib/tsserver.js:149517:28)
        at IOSession.Session.executeCommand (/opt/local/lib/node_modules/typescript/lib/tsserver.js:149526:33)
        at IOSession.Session.onMessage (/opt/local/lib/node_modules/typescript/lib/tsserver.js:149550:35)
        at Interface.<anonymous> (/opt/local/lib/node_modules/typescript/lib/tsserver.js:150866:27)
        at Interface.emit (events.js:314:20)
        at Interface._onLine (readline.js:337:10)
        at Interface._normalWrite (readline.js:482:12)
        at Socket.ondata (readline.js:194:10)
        at Socket.emit (events.js:314:20)
        at addChunk (_stream_readable.js:304:12)
        at readableAddChunk (_stream_readable.js:280:9)
        at Socket.Readable.push (_stream_readable.js:219:10)
        at Pipe.onStreamRead (internal/stream_base_commons.js:188:23)
Info 904  [13:49:57.902] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 905  [13:49:57.914] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 22 structureChanged: false Elapsed: 12ms
Info 906  [13:49:57.914] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 907  [13:49:58.658] DirectoryWatcher:: Triggered with /Users/keke/part1a/src/Components/.#Part1c.js :: WatchInfo: /Users/keke/part1a/src/Components 1 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
Info 908  [13:49:58.658] Elapsed:: 0ms DirectoryWatcher:: Triggered with /Users/keke/part1a/src/Components/.#Part1c.js :: WatchInfo: /Users/keke/part1a/src/Components 1 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
Info 909  [13:49:58.852] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 910  [13:49:58.859] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 23 structureChanged: false Elapsed: 6ms
Info 911  [13:49:58.859] Different program with same set of files:: oldProgram.structureIsReused:: 2
Err 912   [13:49:59.185] Exception on executing command {"command":"getCodeFixes","seq":826,"type":"request","arguments":{"file":"/Users/keke/part1a/src/Components/Part1c.js","startLine":27,"startOffset":22,"endLine":27,"endOffset":22,"errorCodes":[1109,7027]}}:

    Cannot read property 'getStart' of undefined

    TypeError: Cannot read property 'getStart' of undefined
        at doChange (/opt/local/lib/node_modules/typescript/lib/tsserver.js:131786:27)
        at /opt/local/lib/node_modules/typescript/lib/tsserver.js:131777:96
        at Function.ChangeTracker.with (/opt/local/lib/node_modules/typescript/lib/tsserver.js:126194:17)
        at Object.getCodeActions (/opt/local/lib/node_modules/typescript/lib/tsserver.js:131777:64)
        at /opt/local/lib/node_modules/typescript/lib/tsserver.js:127365:77
        at Object.flatMap (/opt/local/lib/node_modules/typescript/lib/tsserver.js:465:25)
        at Object.getFixes (/opt/local/lib/node_modules/typescript/lib/tsserver.js:127365:23)
        at /opt/local/lib/node_modules/typescript/lib/tsserver.js:139177:35
        at Object.flatMap (/opt/local/lib/node_modules/typescript/lib/tsserver.js:465:25)
        at Object.getCodeFixesAtPosition (/opt/local/lib/node_modules/typescript/lib/tsserver.js:139175:23)
        at IOSession.Session.getCodeFixes (/opt/local/lib/node_modules/typescript/lib/tsserver.js:149276:64)
        at Session.handlers.ts.createMapFromTemplate._a.<computed> (/opt/local/lib/node_modules/typescript/lib/tsserver.js:148013:61)
        at /opt/local/lib/node_modules/typescript/lib/tsserver.js:149526:88
        at IOSession.Session.executeWithRequestId (/opt/local/lib/node_modules/typescript/lib/tsserver.js:149517:28)
        at IOSession.Session.executeCommand (/opt/local/lib/node_modules/typescript/lib/tsserver.js:149526:33)
        at IOSession.Session.onMessage (/opt/local/lib/node_modules/typescript/lib/tsserver.js:149550:35)
        at Interface.<anonymous> (/opt/local/lib/node_modules/typescript/lib/tsserver.js:150866:27)
        at Interface.emit (events.js:314:20)
        at Interface._onLine (readline.js:337:10)
        at Interface._normalWrite (readline.js:482:12)
        at Socket.ondata (readline.js:194:10)
        at Socket.emit (events.js:314:20)
        at addChunk (_stream_readable.js:304:12)
        at readableAddChunk (_stream_readable.js:280:9)
        at Socket.Readable.push (_stream_readable.js:219:10)
        at Pipe.onStreamRead (internal/stream_base_commons.js:188:23)
Err 913   [13:49:59.259] Exception on executing command {"command":"getCodeFixes","seq":828,"type":"request","arguments":{"file":"/Users/keke/part1a/src/Components/Part1c.js","startLine":27,"startOffset":22,"endLine":27,"endOffset":22,"errorCodes":[1109,7027]}}:

    Cannot read property 'getStart' of undefined

    TypeError: Cannot read property 'getStart' of undefined
        at doChange (/opt/local/lib/node_modules/typescript/lib/tsserver.js:131786:27)
        at /opt/local/lib/node_modules/typescript/lib/tsserver.js:131777:96
        at Function.ChangeTracker.with (/opt/local/lib/node_modules/typescript/lib/tsserver.js:126194:17)
        at Object.getCodeActions (/opt/local/lib/node_modules/typescript/lib/tsserver.js:131777:64)
        at /opt/local/lib/node_modules/typescript/lib/tsserver.js:127365:77
        at Object.flatMap (/opt/local/lib/node_modules/typescript/lib/tsserver.js:465:25)
        at Object.getFixes (/opt/local/lib/node_modules/typescript/lib/tsserver.js:127365:23)
        at /opt/local/lib/node_modules/typescript/lib/tsserver.js:139177:35
        at Object.flatMap (/opt/local/lib/node_modules/typescript/lib/tsserver.js:465:25)
        at Object.getCodeFixesAtPosition (/opt/local/lib/node_modules/typescript/lib/tsserver.js:139175:23)
        at IOSession.Session.getCodeFixes (/opt/local/lib/node_modules/typescript/lib/tsserver.js:149276:64)
        at Session.handlers.ts.createMapFromTemplate._a.<computed> (/opt/local/lib/node_modules/typescript/lib/tsserver.js:148013:61)
        at /opt/local/lib/node_modules/typescript/lib/tsserver.js:149526:88
        at IOSession.Session.executeWithRequestId (/opt/local/lib/node_modules/typescript/lib/tsserver.js:149517:28)
        at IOSession.Session.executeCommand (/opt/local/lib/node_modules/typescript/lib/tsserver.js:149526:33)
        at IOSession.Session.onMessage (/opt/local/lib/node_modules/typescript/lib/tsserver.js:149550:35)
        at Interface.<anonymous> (/opt/local/lib/node_modules/typescript/lib/tsserver.js:150866:27)
        at Interface.emit (events.js:314:20)
        at Interface._onLine (readline.js:337:10)
        at Interface._normalWrite (readline.js:482:12)
        at Socket.ondata (readline.js:194:10)
        at Socket.emit (events.js:314:20)
        at addChunk (_stream_readable.js:304:12)
        at readableAddChunk (_stream_readable.js:280:9)
        at Socket.Readable.push (_stream_readable.js:219:10)
        at Pipe.onStreamRead (internal/stream_base_commons.js:188:23)
Err 914   [13:50:6.326] Exception on executing command {"command":"getCodeFixes","seq":834,"type":"request","arguments":{"file":"/Users/keke/part1a/src/Components/Part1c.js","startLine":27,"startOffset":22,"endLine":27,"endOffset":22,"errorCodes":[1109,7027]}}:

    Cannot read property 'getStart' of undefined

    TypeError: Cannot read property 'getStart' of undefined
        at doChange (/opt/local/lib/node_modules/typescript/lib/tsserver.js:131786:27)
        at /opt/local/lib/node_modules/typescript/lib/tsserver.js:131777:96
        at Function.ChangeTracker.with (/opt/local/lib/node_modules/typescript/lib/tsserver.js:126194:17)
        at Object.getCodeActions (/opt/local/lib/node_modules/typescript/lib/tsserver.js:131777:64)
        at /opt/local/lib/node_modules/typescript/lib/tsserver.js:127365:77
        at Object.flatMap (/opt/local/lib/node_modules/typescript/lib/tsserver.js:465:25)
        at Object.getFixes (/opt/local/lib/node_modules/typescript/lib/tsserver.js:127365:23)
        at /opt/local/lib/node_modules/typescript/lib/tsserver.js:139177:35
        at Object.flatMap (/opt/local/lib/node_modules/typescript/lib/tsserver.js:465:25)
        at Object.getCodeFixesAtPosition (/opt/local/lib/node_modules/typescript/lib/tsserver.js:139175:23)
        at IOSession.Session.getCodeFixes (/opt/local/lib/node_modules/typescript/lib/tsserver.js:149276:64)
        at Session.handlers.ts.createMapFromTemplate._a.<computed> (/opt/local/lib/node_modules/typescript/lib/tsserver.js:148013:61)
        at /opt/local/lib/node_modules/typescript/lib/tsserver.js:149526:88
        at IOSession.Session.executeWithRequestId (/opt/local/lib/node_modules/typescript/lib/tsserver.js:149517:28)
        at IOSession.Session.executeCommand (/opt/local/lib/node_modules/typescript/lib/tsserver.js:149526:33)
        at IOSession.Session.onMessage (/opt/local/lib/node_modules/typescript/lib/tsserver.js:149550:35)
        at Interface.<anonymous> (/opt/local/lib/node_modules/typescript/lib/tsserver.js:150866:27)
        at Interface.emit (events.js:314:20)
        at Interface._onLine (readline.js:337:10)
        at Interface._normalWrite (readline.js:482:12)
        at Socket.ondata (readline.js:194:10)
        at Socket.emit (events.js:314:20)
        at addChunk (_stream_readable.js:304:12)
        at readableAddChunk (_stream_readable.js:280:9)
        at Socket.Readable.push (_stream_readable.js:219:10)
        at Pipe.onStreamRead (internal/stream_base_commons.js:188:23)
Err 915   [13:50:7.294] Exception on executing command {"command":"getCodeFixes","seq":836,"type":"request","arguments":{"file":"/Users/keke/part1a/src/Components/Part1c.js","startLine":27,"startOffset":8,"endLine":27,"endOffset":8,"errorCodes":[1109,7027]}}:

    Cannot read property 'getStart' of undefined

    TypeError: Cannot read property 'getStart' of undefined
        at doChange (/opt/local/lib/node_modules/typescript/lib/tsserver.js:131786:27)
        at /opt/local/lib/node_modules/typescript/lib/tsserver.js:131777:96
        at Function.ChangeTracker.with (/opt/local/lib/node_modules/typescript/lib/tsserver.js:126194:17)
        at Object.getCodeActions (/opt/local/lib/node_modules/typescript/lib/tsserver.js:131777:64)
        at /opt/local/lib/node_modules/typescript/lib/tsserver.js:127365:77
        at Object.flatMap (/opt/local/lib/node_modules/typescript/lib/tsserver.js:465:25)
        at Object.getFixes (/opt/local/lib/node_modules/typescript/lib/tsserver.js:127365:23)
        at /opt/local/lib/node_modules/typescript/lib/tsserver.js:139177:35
        at Object.flatMap (/opt/local/lib/node_modules/typescript/lib/tsserver.js:465:25)
        at Object.getCodeFixesAtPosition (/opt/local/lib/node_modules/typescript/lib/tsserver.js:139175:23)
        at IOSession.Session.getCodeFixes (/opt/local/lib/node_modules/typescript/lib/tsserver.js:149276:64)
        at Session.handlers.ts.createMapFromTemplate._a.<computed> (/opt/local/lib/node_modules/typescript/lib/tsserver.js:148013:61)
        at /opt/local/lib/node_modules/typescript/lib/tsserver.js:149526:88
        at IOSession.Session.executeWithRequestId (/opt/local/lib/node_modules/typescript/lib/tsserver.js:149517:28)
        at IOSession.Session.executeCommand (/opt/local/lib/node_modules/typescript/lib/tsserver.js:149526:33)
        at IOSession.Session.onMessage (/opt/local/lib/node_modules/typescript/lib/tsserver.js:149550:35)
        at Interface.<anonymous> (/opt/local/lib/node_modules/typescript/lib/tsserver.js:150866:27)
        at Interface.emit (events.js:314:20)
        at Interface._onLine (readline.js:337:10)
        at Interface._normalWrite (readline.js:482:12)
        at Socket.ondata (readline.js:194:10)
        at Socket.emit (events.js:314:20)
        at addChunk (_stream_readable.js:304:12)
        at readableAddChunk (_stream_readable.js:280:9)
        at Socket.Readable.push (_stream_readable.js:219:10)
